Feature ID	Taxon	Confidence
380858dfcecb67002f62d3bc72c61f52	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys	0.9677300462363507
3adb4b18a5923e23e28cec70c3dab780	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9998002941748643
94b93b26a645bafe8d8027198337dac8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9998538122553164
d7eb003d5e1de847fcb9a9c024ddeb59	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	0.9735170797998486
e3c7c268dc984bf1980bb7a2d03495b9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Spirosoma	0.9984044499405259
a3dedf20a56f67a115216cce14b60fb2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Chujaibacter	0.9959396573127195
0217c9ac7df3c193e9ab984d0d877add	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus	0.9839690643929268
b5c490ac97a3945fb0a698b4397b3a7b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999846204646
8af1ac731bb62d4e3947329626ed3e3f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Capsicum_annuum	0.8721716049435376
968545164275c8f8fc67f7619cdef215	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.999945382288772
d66684289d9cf3c4c081d47ba0a8860a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999998081985508
be16a993742c300d5903836e2cca2dc6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__Sporichthya	0.9936250952211665
107213e1d2e48bf90afe02a6238d12a6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Cohnella	0.9994005606477099
99c3b3f89d81b9fcd8afc99b5159fe70	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.9549595881260348
7ed6722f6acc4e4e3e4244c7ac542581	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999995322738479
cf42aa9293b4b779ba2336a6d85446db	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Procabacteriaceae; g__Procabacter	0.9978976860549968
90b58589656ad2cd88fd551504369851	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9927120274544773
cdb6c860eb1334d103b9e817b5e79aaa	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999720444847
dce49a82f0f59932f31db9e1b447a076	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Nevskia	0.9997227285118165
754f30148e20d5a69ade0a5e7167a657	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus	0.9991481631107042
6dd509ea7fa8401ac8d1515d6b2d123a	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Capsicum_annuum	0.7024918731328452
3ef9d2a960d0065b8aedc199533366fe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Chujaibacter	0.9947892489396848
50b5e963db6a4f935276ea90d35e6a53	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__Methylobacterium_organophilum	0.9442723261303916
b263077497dc5ee35d340b87cdf59ebc	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999842249664633
546e0eec8a6b42db676adfd496edf6b1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Frankiaceae; g__Jatrophihabitans	0.9851376705856063
9e8b65a6446ae9639bd5b792eaaf0216	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__28-YEA-48; s__Afipia_genosp.	0.8998330164488393
376c2928b6eac823363179ef00af29cb	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Capsicum_annuum	0.9395984849294468
6534f1895d7c8ac6ea6f3ae3d94a7e7d	Unassigned	0.332901368905941
b2d3312c902275814d5996be81c57daa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9992416371648347
c4cca7793f5269faf9a5ba4636142226	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9299191482242332
489d783c03408efdcf373f45a2a4a36c	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999961718211866
7a7d0671c06f5ad8c7d6d533ce872001	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999531928004063
6f22b8ba64e4bd20ca00c27e173e5994	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999998020633653
